eps1,eps2,i,j,freq_MHz,strength,a_J,a_F1,a_F,a_ef,a_mF,a_parity,b_J,b_F1,b_F,b_ef,b_mF,b_parity
sigma+,pi,121,48,-130912.078990,4.138483e-02,5,5,5.5,e,-0.5,-1,3,3,3.5,e,+0.5,-1
sigma+,pi,122,49,-130912.072017,2.484780e-02,5,5,5.5,e,+0.5,-1,3,3,3.5,e,+1.5,-1
sigma+,pi,123,50,-130912.065039,1.160350e-02,5,5,5.5,e,+1.5,-1,3,3,3.5,e,+2.5,-1
sigma+,pi,124,51,-130912.058055,3.317521e-03,5,5,5.5,e,+2.5,-1,3,3,3.5,e,+3.5,-1
sigma+,pi,97,32,-130909.889803,5.717054e-02,5,5,4.5,e,-3.5,-1,3,3,2.5,e,-2.5,-1
sigma+,pi,98,33,-130909.877656,7.142053e-02,5,5,4.5,e,-2.5,-1,3,3,2.5,e,-1.5,-1
sigma+,pi,99,34,-130909.865514,6.118122e-02,5,5,4.5,e,-1.5,-1,3,3,2.5,e,-0.5,-1
sigma+,pi,100,35,-130909.853378,4.076335e-02,5,5,4.5,e,-0.5,-1,3,3,2.5,e,+0.5,-1
sigma+,pi,101,36,-130909.841247,2.036967e-02,5,5,4.5,e,+0.5,-1,3,3,2.5,e,+1.5,-1
sigma+,pi,102,37,-130909.829121,6.107317e-03,5,5,4.5,e,+1.5,-1,3,3,2.5,e,+2.5,-1
sigma+,pi,118,32,-130906.327292,6.576435e-09,5,5,5.5,e,-3.5,-1,3,3,2.5,e,-2.5,-1
sigma+,pi,119,33,-130906.310846,1.094753e-08,5,5,5.5,e,-2.5,-1,3,3,2.5,e,-1.5,-1
sigma+,pi,120,34,-130906.294410,1.093427e-08,5,5,5.5,e,-1.5,-1,3,3,2.5,e,-0.5,-1
sigma+,pi,121,35,-130906.277985,7.800691e-09,5,5,5.5,e,-0.5,-1,3,3,2.5,e,+0.5,-1
sigma+,pi,122,36,-130906.261570,3.895576e-09,5,5,5.5,e,+0.5,-1,3,3,2.5,e,+1.5,-1
sigma+,pi,123,37,-130906.245165,1.089421e-09,5,5,5.5,e,+1.5,-1,3,3,2.5,e,+2.5,-1
sigma+,pi,68,26,-101863.557037,6.680487e-03,4,4,3.5,f,-3.5,-1,2,2,2.5,f,-2.5,-1
sigma+,pi,69,27,-101863.547038,1.900895e-04,4,4,3.5,f,-2.5,-1,2,2,2.5,f,-1.5,-1
sigma+,pi,70,28,-101863.537014,1.137461e-03,4,4,3.5,f,-1.5,-1,2,2,2.5,f,-0.5,-1
sigma+,pi,71,29,-101863.526964,3.702079e-03,4,4,3.5,f,-0.5,-1,2,2,2.5,f,+0.5,-1
sigma+,pi,72,30,-101863.516890,4.554655e-03,4,4,3.5,f,+0.5,-1,2,2,2.5,f,+1.5,-1
sigma+,pi,73,31,-101863.506791,2.813176e-03,4,4,3.5,f,+1.5,-1,2,2,2.5,f,+2.5,-1
sigma+,pi,87,26,-101859.141005,5.283995e-02,4,4,4.5,f,-3.5,-1,2,2,2.5,f,-2.5,-1
sigma+,pi,88,27,-101859.125426,6.611679e-02,4,4,4.5,f,-2.5,-1,2,2,2.5,f,-1.5,-1
sigma+,pi,89,28,-101859.109829,5.672862e-02,4,4,4.5,f,-1.5,-1,2,2,2.5,f,-0.5,-1
sigma+,pi,90,29,-101859.094214,3.785699e-02,4,4,4.5,f,-0.5,-1,2,2,2.5,f,+0.5,-1
sigma+,pi,91,30,-101859.078581,1.894738e-02,4,4,4.5,f,+0.5,-1,2,2,2.5,f,+1.5,-1
sigma+,pi,92,31,-101859.062930,5.689858e-03,4,4,4.5,f,+1.5,-1,2,2,2.5,f,+2.5,-1
sigma+,pi,69,16,-101855.245658,6.124526e-02,4,4,3.5,f,-2.5,-1,2,2,1.5,f,-1.5,-1
sigma+,pi,70,17,-101855.216680,6.118328e-02,4,4,3.5,f,-1.5,-1,2,2,1.5,f,-0.5,-1
sigma+,pi,71,18,-101855.187721,3.667304e-02,4,4,3.5,f,-0.5,-1,2,2,1.5,f,+0.5,-1
sigma+,pi,72,19,-101855.158780,1.221212e-02,4,4,3.5,f,+0.5,-1,2,2,1.5,f,+1.5,-1
sigma+,pi,88,16,-101850.824046,1.603762e-11,4,4,4.5,f,-2.5,-1,2,2,1.5,f,-1.5,-1
sigma+,pi,89,17,-101850.789496,1.756334e-11,4,4,4.5,f,-1.5,-1,2,2,1.5,f,-0.5,-1
sigma+,pi,90,18,-101850.754971,9.853295e-12,4,4,4.5,f,-0.5,-1,2,2,1.5,f,+0.5,-1
sigma+,pi,91,19,-101850.720470,2.724822e-12,4,4,4.5,f,+0.5,-1,2,2,1.5,f,+1.5,-1
sigma+,pi,60,20,-101826.523778,6.685119e-03,4,4,3.5,e,-3.5,+1,2,2,2.5,e,-2.5,+1
sigma+,pi,61,21,-101826.514321,1.906757e-04,4,4,3.5,e,-2.5,+1,2,2,2.5,e,-1.5,+1
sigma+,pi,62,22,-101826.504836,1.136195e-03,4,4,3.5,e,-1.5,+1,2,2,2.5,e,-0.5,+1
sigma+,pi,63,23,-101826.495325,3.699844e-03,4,4,3.5,e,-0.5,+1,2,2,2.5,e,+0.5,+1
sigma+,pi,64,24,-101826.485786,4.552283e-03,4,4,3.5,e,+0.5,+1,2,2,2.5,e,+1.5,+1
sigma+,pi,65,25,-101826.476220,2.811706e-03,4,4,3.5,e,+1.5,+1,2,2,2.5,e,+2.5,+1
sigma+,pi,77,20,-101822.109085,5.283531e-02,4,4,4.5,e,-3.5,+1,2,2,2.5,e,-2.5,+1
sigma+,pi,78,21,-101822.093662,6.611564e-02,4,4,4.5,e,-2.5,+1,2,2,2.5,e,-1.5,+1
sigma+,pi,79,22,-101822.078218,5.673159e-02,4,4,4.5,e,-1.5,+1,2,2,2.5,e,-0.5,+1
sigma+,pi,80,23,-101822.062756,3.786159e-02,4,4,4.5,e,-0.5,+1,2,2,2.5,e,+0.5,+1
sigma+,pi,81,24,-101822.047275,1.895098e-02,4,4,4.5,e,+0.5,+1,2,2,2.5,e,+1.5,+1
sigma+,pi,82,25,-101822.031775,5.691325e-03,4,4,4.5,e,+1.5,+1,2,2,2.5,e,+2.5,+1
sigma+,pi,61,12,-101818.213970,6.124583e-02,4,4,3.5,e,-2.5,+1,2,2,1.5,e,-1.5,+1
sigma+,pi,62,13,-101818.184839,6.118159e-02,4,4,3.5,e,-1.5,+1,2,2,1.5,e,-0.5,+1
sigma+,pi,63,14,-101818.155727,3.667068e-02,4,4,3.5,e,-0.5,+1,2,2,1.5,e,+0.5,+1
sigma+,pi,64,15,-101818.126634,1.221089e-02,4,4,3.5,e,+0.5,+1,2,2,1.5,e,+1.5,+1
sigma+,pi,78,12,-101813.793311,2.208497e-10,4,4,4.5,e,-2.5,+1,2,2,1.5,e,-1.5,+1
sigma+,pi,79,13,-101813.758221,2.944158e-10,4,4,4.5,e,-1.5,+1,2,2,1.5,e,-0.5,+1
sigma+,pi,80,14,-101813.723158,2.032966e-10,4,4,4.5,e,-0.5,+1,2,2,1.5,e,+0.5,+1
sigma+,pi,81,15,-101813.688123,7.011821e-11,4,4,4.5,e,+0.5,+1,2,2,1.5,e,+1.5,+1
sigma+,pi,114,85,-72811.412583,6.545131e-04,5,5,4.5,f,+3.5,+1,4,4,4.5,e,+4.5,+1
sigma+,pi,113,84,-72811.412560,6.560367e-04,5,5,4.5,f,+2.5,+1,4,4,4.5,e,+3.5,+1
sigma+,pi,112,83,-72811.412531,3.835617e-04,5,5,4.5,f,+1.5,+1,4,4,4.5,e,+2.5,+1
sigma+,pi,111,82,-72811.412495,1.098172e-04,5,5,4.5,f,+0.5,+1,4,4,4.5,e,+1.5,+1
sigma+,pi,110,81,-72811.412454,1.105794e-11,5,5,4.5,f,-0.5,+1,4,4,4.5,e,+0.5,+1
sigma+,pi,109,80,-72811.412406,1.104829e-04,5,5,4.5,f,-1.5,+1,4,4,4.5,e,-0.5,+1
sigma+,pi,108,79,-72811.412352,3.875035e-04,5,5,4.5,f,-2.5,+1,4,4,4.5,e,-1.5,+1
sigma+,pi,107,78,-72811.412291,6.658311e-04,5,5,4.5,f,-3.5,+1,4,4,4.5,e,-2.5,+1
sigma+,pi,106,77,-72811.412225,6.674134e-04,5,5,4.5,f,-4.5,+1,4,4,4.5,e,-3.5,+1
sigma+,pi,128,76,-72807.856529,1.818586e-02,5,5,5.5,f,-5.5,+1,4,4,4.5,e,-4.5,+1
sigma+,pi,129,77,-72807.852610,4.603510e-03,5,5,5.5,f,-4.5,+1,4,4,4.5,e,-3.5,+1
sigma+,pi,130,78,-72807.848689,1.498315e-04,5,5,5.5,f,-3.5,+1,4,4,4.5,e,-2.5,+1
sigma+,pi,131,79,-72807.844766,1.021121e-03,5,5,5.5,f,-2.5,+1,4,4,4.5,e,-1.5,+1
sigma+,pi,132,80,-72807.840841,4.188448e-03,5,5,5.5,f,-1.5,+1,4,4,4.5,e,-0.5,+1
sigma+,pi,133,81,-72807.836914,7.400014e-03,5,5,5.5,f,-0.5,+1,4,4,4.5,e,+0.5,+1
sigma+,pi,134,82,-72807.832986,9.183484e-03,5,5,5.5,f,+0.5,+1,4,4,4.5,e,+1.5,+1
sigma+,pi,135,83,-72807.829056,8.848306e-03,5,5,5.5,f,+1.5,+1,4,4,4.5,e,+2.5,+1
sigma+,pi,136,84,-72807.825124,6.487998e-03,5,5,5.5,f,+2.5,+1,4,4,4.5,e,+3.5,+1
sigma+,pi,137,85,-72807.821191,2.982415e-03,5,5,5.5,f,+3.5,+1,4,4,4.5,e,+4.5,+1
sigma+,pi,106,60,-72806.997532,1.617212e-02,5,5,4.5,f,-4.5,+1,4,4,3.5,e,-3.5,+1
sigma+,pi,107,61,-72806.991632,2.301918e-03,5,5,4.5,f,-3.5,+1,4,4,3.5,e,-2.5,+1
sigma+,pi,108,62,-72806.985734,1.960697e-04,5,5,4.5,f,-2.5,+1,4,4,3.5,e,-1.5,+1
sigma+,pi,109,63,-72806.979837,3.453306e-03,5,5,4.5,f,-1.5,+1,4,4,3.5,e,-0.5,+1
sigma+,pi,110,64,-72806.973943,7.444847e-03,5,5,4.5,f,-0.5,+1,4,4,3.5,e,+0.5,+1
sigma+,pi,111,65,-72806.968050,9.310528e-03,5,5,4.5,f,+0.5,+1,4,4,3.5,e,+1.5,+1
sigma+,pi,112,66,-72806.962159,7.954975e-03,5,5,4.5,f,+1.5,+1,4,4,3.5,e,+2.5,+1
sigma+,pi,113,67,-72806.956270,4.043827e-03,5,5,4.5,f,+2.5,+1,4,4,3.5,e,+3.5,+1
sigma+,pi,129,60,-72803.437917,3.714157e-04,5,5,5.5,f,-4.5,+1,4,4,3.5,e,-3.5,+1
sigma+,pi,130,61,-72803.428029,5.186227e-04,5,5,5.5,f,-3.5,+1,4,4,3.5,e,-2.5,+1
sigma+,pi,131,62,-72803.418148,5.172688e-04,5,5,5.5,f,-2.5,+1,4,4,3.5,e,-1.5,+1
sigma+,pi,132,63,-72803.408273,4.299335e-04,5,5,5.5,f,-1.5,+1,4,4,3.5,e,-0.5,+1
sigma+,pi,133,64,-72803.398404,3.062958e-04,5,5,5.5,f,-0.5,+1,4,4,3.5,e,+0.5,+1
sigma+,pi,134,65,-72803.388541,1.832997e-04,5,5,5.5,f,+0.5,+1,4,4,3.5,e,+1.5,+1
sigma+,pi,135,66,-72803.378684,8.531773e-05,5,5,5.5,f,+1.5,+1,4,4,3.5,e,+2.5,+1
sigma+,pi,136,67,-72803.368834,2.431328e-05,5,5,5.5,f,+2.5,+1,4,4,3.5,e,+3.5,+1
sigma+,pi,38,8,-72764.367456,8.239189e-03,3,3,2.5,f,-2.5,+1,1,1,1.5,f,-1.5,+1
sigma+,pi,39,9,-72764.329512,5.564699e-04,3,3,2.5,f,-1.5,+1,1,1,1.5,f,-0.5,+1
sigma+,pi,40,10,-72764.291377,6.819877e-03,3,3,2.5,f,-0.5,+1,1,1,1.5,f,+0.5,+1
sigma+,pi,41,11,-72764.253055,7.301240e-03,3,3,2.5,f,+0.5,+1,1,1,1.5,f,+1.5,+1
sigma+,pi,53,8,-72758.593641,4.889474e-02,3,3,3.5,f,-2.5,+1,1,1,1.5,f,-1.5,+1
sigma+,pi,54,9,-72758.546705,4.899639e-02,3,3,3.5,f,-1.5,+1,1,1,1.5,f,-0.5,+1
sigma+,pi,55,10,-72758.499592,2.945857e-02,3,3,3.5,f,-0.5,+1,1,1,1.5,f,+0.5,+1
sigma+,pi,56,11,-72758.452306,9.839682e-03,3,3,3.5,f,+0.5,+1,1,1,1.5,f,+1.5,+1
sigma+,pi,39,2,-72749.318540,5.331194e-02,3,3,2.5,f,-1.5,+1,1,1,0.5,f,-0.5,+1
sigma+,pi,40,3,-72749.206414,2.658154e-02,3,3,2.5,f,-0.5,+1,1,1,0.5,f,+0.5,+1
sigma+,pi,54,2,-72743.535733,4.193566e-08,3,3,3.5,f,-1.5,+1,1,1,0.5,f,-0.5,+1
sigma+,pi,55,3,-72743.414629,2.464499e-08,3,3,3.5,f,-0.5,+1,1,1,0.5,f,+0.5,+1
sigma+,pi,32,4,-72737.914252,8.243396e-03,3,3,2.5,e,-2.5,-1,1,1,1.5,e,-1.5,-1
sigma+,pi,33,5,-72737.877138,5.556472e-04,3,3,2.5,e,-1.5,-1,1,1,1.5,e,-0.5,-1
sigma+,pi,34,6,-72737.839826,6.817123e-03,3,3,2.5,e,-0.5,-1,1,1,1.5,e,+0.5,-1
sigma+,pi,35,7,-72737.802320,7.298731e-03,3,3,2.5,e,+0.5,-1,1,1,1.5,e,+1.5,-1
sigma+,pi,45,4,-72732.141666,4.889052e-02,3,3,3.5,e,-2.5,-1,1,1,1.5,e,-1.5,-1
sigma+,pi,46,5,-72732.095063,4.899781e-02,3,3,3.5,e,-1.5,-1,1,1,1.5,e,-0.5,-1
sigma+,pi,47,6,-72732.048278,2.946277e-02,3,3,3.5,e,-0.5,-1,1,1,1.5,e,+0.5,-1
sigma+,pi,48,7,-72732.001315,9.842184e-03,3,3,3.5,e,+0.5,-1,1,1,1.5,e,+1.5,-1
sigma+,pi,33,0,-72722.866732,5.331138e-02,3,3,2.5,e,-1.5,-1,1,1,0.5,e,-0.5,-1
sigma+,pi,34,1,-72722.754278,2.658011e-02,3,3,2.5,e,-0.5,-1,1,1,0.5,e,+0.5,-1
sigma+,pi,46,0,-72717.084657,3.443771e-08,3,3,3.5,e,-1.5,-1,1,1,0.5,e,-0.5,-1
sigma+,pi,47,1,-72716.962731,2.020313e-08,3,3,3.5,e,-0.5,-1,1,1,0.5,e,+0.5,-1
sigma+,pi,104,95,-72679.176088,6.539964e-04,5,5,4.5,e,+3.5,-1,4,4,4.5,f,+4.5,-1
sigma+,pi,103,94,-72679.172646,6.547588e-04,5,5,4.5,e,+2.5,-1,4,4,4.5,f,+3.5,-1
sigma+,pi,102,93,-72679.169198,3.821469e-04,5,5,4.5,e,+1.5,-1,4,4,4.5,f,+2.5,-1
sigma+,pi,101,92,-72679.165745,1.089660e-04,5,5,4.5,e,+0.5,-1,4,4,4.5,f,+1.5,-1
sigma+,pi,100,91,-72679.162284,1.659521e-09,5,5,4.5,e,-0.5,-1,4,4,4.5,f,+0.5,-1
sigma+,pi,99,90,-72679.158818,1.110405e-04,5,5,4.5,e,-1.5,-1,4,4,4.5,f,-0.5,-1
sigma+,pi,98,89,-72679.155346,3.878775e-04,5,5,4.5,e,-2.5,-1,4,4,4.5,f,-1.5,-1
sigma+,pi,97,88,-72679.151868,6.653086e-04,5,5,4.5,e,-3.5,-1,4,4,4.5,f,-2.5,-1
sigma+,pi,96,87,-72679.148384,6.661096e-04,5,5,4.5,e,-4.5,-1,4,4,4.5,f,-3.5,-1
sigma+,pi,116,86,-72675.590997,1.818586e-02,5,5,5.5,e,-5.5,-1,4,4,4.5,f,-4.5,-1
sigma+,pi,117,87,-72675.590178,4.603679e-03,5,5,5.5,e,-4.5,-1,4,4,4.5,f,-3.5,-1
sigma+,pi,118,88,-72675.589357,1.498592e-04,5,5,5.5,e,-3.5,-1,4,4,4.5,f,-2.5,-1
sigma+,pi,119,89,-72675.588536,1.021117e-03,5,5,5.5,e,-2.5,-1,4,4,4.5,f,-1.5,-1
sigma+,pi,120,90,-72675.587714,4.188651e-03,5,5,5.5,e,-1.5,-1,4,4,4.5,f,-0.5,-1
sigma+,pi,121,91,-72675.586892,7.400594e-03,5,5,5.5,e,-0.5,-1,4,4,4.5,f,+0.5,-1
sigma+,pi,122,92,-72675.586068,9.184440e-03,5,5,5.5,e,+0.5,-1,4,4,4.5,f,+1.5,-1
sigma+,pi,123,93,-72675.585243,8.849438e-03,5,5,5.5,e,+1.5,-1,4,4,4.5,f,+2.5,-1
sigma+,pi,124,94,-72675.584417,6.488976e-03,5,5,5.5,e,+2.5,-1,4,4,4.5,f,+3.5,-1
sigma+,pi,125,95,-72675.583591,2.982932e-03,5,5,5.5,e,+3.5,-1,4,4,4.5,f,+4.5,-1
sigma+,pi,96,68,-72674.732352,1.617224e-02,5,5,4.5,e,-4.5,-1,4,4,3.5,f,-3.5,-1
sigma+,pi,97,69,-72674.730256,2.301912e-03,5,5,4.5,e,-3.5,-1,4,4,3.5,f,-2.5,-1
sigma+,pi,98,70,-72674.728162,1.961058e-04,5,5,4.5,e,-2.5,-1,4,4,3.5,f,-1.5,-1
sigma+,pi,99,71,-72674.726068,3.453634e-03,5,5,4.5,e,-1.5,-1,4,4,3.5,f,-0.5,-1
sigma+,pi,100,72,-72674.723975,7.445573e-03,5,5,4.5,e,-0.5,-1,4,4,3.5,f,+0.5,-1
sigma+,pi,101,73,-72674.721884,9.311524e-03,5,5,4.5,e,+0.5,-1,4,4,3.5,f,+1.5,-1
sigma+,pi,102,74,-72674.719793,7.955918e-03,5,5,4.5,e,+1.5,-1,4,4,3.5,f,+2.5,-1
sigma+,pi,103,75,-72674.717703,4.044356e-03,5,5,4.5,e,+2.5,-1,4,4,3.5,f,+3.5,-1
sigma+,pi,117,68,-72671.174146,3.724278e-04,5,5,5.5,e,-4.5,-1,4,4,3.5,f,-3.5,-1
sigma+,pi,118,69,-72671.167746,5.191244e-04,5,5,5.5,e,-3.5,-1,4,4,3.5,f,-2.5,-1
sigma+,pi,119,70,-72671.161352,5.168630e-04,5,5,5.5,e,-2.5,-1,4,4,3.5,f,-1.5,-1
sigma+,pi,120,71,-72671.154964,4.288454e-04,5,5,5.5,e,-1.5,-1,4,4,3.5,f,-0.5,-1
sigma+,pi,121,72,-72671.148582,3.049874e-04,5,5,5.5,e,-0.5,-1,4,4,3.5,f,+0.5,-1
sigma+,pi,122,73,-72671.142207,1.821985e-04,5,5,5.5,e,+0.5,-1,4,4,3.5,f,+1.5,-1
sigma+,pi,123,74,-72671.135837,8.465757e-05,5,5,5.5,e,+1.5,-1,4,4,3.5,f,+2.5,-1
sigma+,pi,124,75,-72671.129473,2.408322e-05,5,5,5.5,e,+2.5,-1,4,4,3.5,f,+3.5,-1
sigma+,pi,68,45,-58240.916338,1.800828e-03,4,4,3.5,f,-3.5,-1,3,3,3.5,e,-2.5,-1
sigma+,pi,69,46,-58240.915778,1.367927e-03,4,4,3.5,f,-2.5,-1,3,3,3.5,e,-1.5,-1
sigma+,pi,70,47,-58240.915206,4.261455e-04,4,4,3.5,f,-1.5,-1,3,3,3.5,e,-0.5,-1
sigma+,pi,71,48,-58240.914623,1.309899e-11,4,4,3.5,f,-0.5,-1,3,3,3.5,e,+0.5,-1
sigma+,pi,72,49,-58240.914029,4.239398e-04,4,4,3.5,f,+0.5,-1,3,3,3.5,e,+1.5,-1
sigma+,pi,73,50,-58240.913424,1.352422e-03,4,4,3.5,f,+1.5,-1,3,3,3.5,e,+2.5,-1
sigma+,pi,74,51,-58240.912808,1.769796e-03,4,4,3.5,f,+2.5,-1,3,3,3.5,e,+3.5,-1
sigma+,pi,86,44,-58236.506442,2.500647e-02,4,4,4.5,f,-4.5,-1,3,3,3.5,e,-3.5,-1
sigma+,pi,87,45,-58236.500306,3.589206e-03,4,4,4.5,f,-3.5,-1,3,3,3.5,e,-2.5,-1
sigma+,pi,88,46,-58236.494166,2.914781e-04,4,4,4.5,f,-2.5,-1,3,3,3.5,e,-1.5,-1
sigma+,pi,89,47,-58236.488022,5.294090e-03,4,4,4.5,f,-1.5,-1,3,3,3.5,e,-0.5,-1
sigma+,pi,90,48,-58236.481873,1.146588e-02,4,4,4.5,f,-0.5,-1,3,3,3.5,e,+0.5,-1
sigma+,pi,91,49,-58236.475720,1.437625e-02,4,4,4.5,f,+0.5,-1,3,3,3.5,e,+1.5,-1
sigma+,pi,92,50,-58236.469563,1.230751e-02,4,4,4.5,f,+1.5,-1,3,3,3.5,e,+2.5,-1
sigma+,pi,93,51,-58236.463402,6.267173e-03,4,4,4.5,f,+2.5,-1,3,3,3.5,e,+3.5,-1
sigma+,pi,68,32,-58235.143752,2.061866e-02,4,4,3.5,f,-3.5,-1,3,3,2.5,e,-2.5,-1
sigma+,pi,69,33,-58235.133703,5.814926e-04,4,4,3.5,f,-2.5,-1,3,3,2.5,e,-1.5,-1
sigma+,pi,70,34,-58235.123659,3.559357e-03,4,4,3.5,f,-1.5,-1,3,3,2.5,e,-0.5,-1
sigma+,pi,71,35,-58235.113618,1.158607e-02,4,4,3.5,f,-0.5,-1,3,3,2.5,e,+0.5,-1
sigma+,pi,72,36,-58235.103582,1.428504e-02,4,4,3.5,f,+0.5,-1,3,3,2.5,e,+1.5,-1
sigma+,pi,73,37,-58235.093551,8.845648e-03,4,4,3.5,f,+1.5,-1,3,3,2.5,e,+2.5,-1
sigma+,pi,87,32,-58230.727720,1.068208e-03,4,4,4.5,f,-3.5,-1,3,3,2.5,e,-2.5,-1
sigma+,pi,88,33,-58230.712091,1.331577e-03,4,4,4.5,f,-2.5,-1,3,3,2.5,e,-1.5,-1
sigma+,pi,89,34,-58230.696474,1.138207e-03,4,4,4.5,f,-1.5,-1,3,3,2.5,e,-0.5,-1
sigma+,pi,90,35,-58230.680868,7.567179e-04,4,4,4.5,f,-0.5,-1,3,3,2.5,e,+0.5,-1
sigma+,pi,91,36,-58230.665273,3.773198e-04,4,4,4.5,f,+0.5,-1,3,3,2.5,e,+1.5,-1
sigma+,pi,92,37,-58230.649690,1.128855e-04,4,4,4.5,f,+1.5,-1,3,3,2.5,e,+2.5,-1
sigma+,pi,66,59,-58156.282791,1.768724e-03,4,4,3.5,e,+2.5,+1,3,3,3.5,f,+3.5,+1
sigma+,pi,65,58,-58156.280008,1.350213e-03,4,4,3.5,e,+1.5,+1,3,3,3.5,f,+2.5,+1
sigma+,pi,64,57,-58156.277214,4.223263e-04,4,4,3.5,e,+0.5,+1,3,3,3.5,f,+1.5,+1
sigma+,pi,63,56,-58156.274409,1.089474e-09,4,4,3.5,e,-0.5,+1,3,3,3.5,f,+0.5,+1
sigma+,pi,62,55,-58156.271594,4.270641e-04,4,4,3.5,e,-1.5,+1,3,3,3.5,f,-0.5,+1
sigma+,pi,61,54,-58156.268767,1.367891e-03,4,4,3.5,e,-2.5,+1,3,3,3.5,f,-1.5,+1
sigma+,pi,60,53,-58156.265930,1.798917e-03,4,4,3.5,e,-3.5,+1,3,3,3.5,f,-2.5,+1
sigma+,pi,76,52,-58151.854363,2.500647e-02,4,4,4.5,e,-4.5,+1,3,3,3.5,f,-3.5,+1
sigma+,pi,77,53,-58151.851237,3.589422e-03,4,4,4.5,e,-3.5,+1,3,3,3.5,f,-2.5,+1
sigma+,pi,78,54,-58151.848108,2.914408e-04,4,4,4.5,e,-2.5,+1,3,3,3.5,f,-1.5,+1
sigma+,pi,79,55,-58151.844976,5.294261e-03,4,4,4.5,e,-1.5,+1,3,3,3.5,f,-0.5,+1
sigma+,pi,80,56,-58151.841841,1.146675e-02,4,4,4.5,e,-0.5,+1,3,3,3.5,f,+0.5,+1
sigma+,pi,81,57,-58151.838703,1.437782e-02,4,4,4.5,e,+0.5,+1,3,3,3.5,f,+1.5,+1
sigma+,pi,82,58,-58151.835562,1.230925e-02,4,4,4.5,e,+1.5,+1,3,3,3.5,f,+2.5,+1
sigma+,pi,83,59,-58151.832419,6.268245e-03,4,4,4.5,e,+2.5,+1,3,3,3.5,f,+3.5,+1
sigma+,pi,60,38,-58150.492115,2.061879e-02,4,4,3.5,e,-3.5,+1,3,3,2.5,f,-2.5,+1
sigma+,pi,61,39,-58150.485960,5.814471e-04,4,4,3.5,e,-2.5,+1,3,3,2.5,f,-1.5,+1
sigma+,pi,62,40,-58150.479809,3.559735e-03,4,4,3.5,e,-1.5,+1,3,3,2.5,f,-0.5,+1
sigma+,pi,63,41,-58150.473660,1.158722e-02,4,4,3.5,e,-0.5,+1,3,3,2.5,f,+0.5,+1
sigma+,pi,64,42,-58150.467514,1.428660e-02,4,4,3.5,e,+0.5,+1,3,3,2.5,f,+1.5,+1
sigma+,pi,65,43,-58150.461372,8.846730e-03,4,4,3.5,e,+1.5,+1,3,3,2.5,f,+2.5,+1
sigma+,pi,77,38,-58146.077422,1.069781e-03,4,4,4.5,e,-3.5,+1,3,3,2.5,f,-2.5,+1
sigma+,pi,78,39,-58146.065301,1.331695e-03,4,4,4.5,e,-2.5,+1,3,3,2.5,f,-1.5,+1
sigma+,pi,79,40,-58146.053191,1.136740e-03,4,4,4.5,e,-1.5,+1,3,3,2.5,f,-0.5,+1
sigma+,pi,80,41,-58146.041092,7.547030e-04,4,4,4.5,e,-0.5,+1,3,3,2.5,f,+0.5,+1
sigma+,pi,81,42,-58146.029004,3.757987e-04,4,4,4.5,e,+0.5,+1,3,3,2.5,f,+1.5,+1
sigma+,pi,82,43,-58146.016926,1.122765e-04,4,4,4.5,e,+1.5,+1,3,3,2.5,f,+2.5,+1
sigma+,pi,38,21,-43676.004492,6.168966e-03,3,3,2.5,f,-2.5,+1,2,2,2.5,e,-1.5,+1
sigma+,pi,39,22,-43676.001166,2.455608e-03,3,3,2.5,f,-1.5,+1,2,2,2.5,e,-0.5,+1
sigma+,pi,40,23,-43675.997810,1.060640e-09,3,3,2.5,f,-0.5,+1,2,2,2.5,e,+0.5,+1
sigma+,pi,41,24,-43675.994423,2.441040e-03,3,3,2.5,f,+0.5,+1,2,2,2.5,e,+1.5,+1
sigma+,pi,42,25,-43675.991008,6.073331e-03,3,3,2.5,f,+1.5,+1,2,2,2.5,e,+2.5,+1
sigma+,pi,52,20,-43670.242979,3.572511e-02,3,3,3.5,f,-3.5,+1,2,2,2.5,e,-2.5,+1
sigma+,pi,53,21,-43670.230677,1.040004e-03,3,3,3.5,f,-2.5,+1,2,2,2.5,e,-1.5,+1
sigma+,pi,54,22,-43670.218359,6.076462e-03,3,3,3.5,f,-1.5,+1,2,2,2.5,e,-0.5,+1
sigma+,pi,55,23,-43670.206025,1.996566e-02,3,3,3.5,f,-0.5,+1,2,2,2.5,e,+0.5,+1
sigma+,pi,56,24,-43670.193674,2.472178e-02,3,3,3.5,f,+0.5,+1,2,2,2.5,e,+1.5,+1
sigma+,pi,57,25,-43670.181308,1.535786e-02,3,3,3.5,f,+1.5,+1,2,2,2.5,e,+2.5,+1
sigma+,pi,38,12,-43667.704141,2.438169e-02,3,3,2.5,f,-2.5,+1,2,2,1.5,e,-1.5,+1
sigma+,pi,39,13,-43667.681168,1.656182e-03,3,3,2.5,f,-1.5,+1,2,2,1.5,e,-0.5,+1
sigma+,pi,40,14,-43667.658212,2.043599e-02,3,3,2.5,f,-0.5,+1,2,2,1.5,e,+0.5,+1
sigma+,pi,41,15,-43667.635271,2.201806e-02,3,3,2.5,f,+0.5,+1,2,2,1.5,e,+1.5,+1
sigma+,pi,53,12,-43661.930326,4.113209e-03,3,3,3.5,f,-2.5,+1,2,2,1.5,e,-1.5,+1
